Room,BSSID,SSID,RSSI(dBm),Time
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 15:49:31
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 15:49:31
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 15:49:35
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-80,2026-02-10 15:49:35
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 15:49:40
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-80,2026-02-10 15:49:40
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-76,2026-02-10 15:49:45
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-84,2026-02-10 15:49:45
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-76,2026-02-10 15:49:49
S204A,ac:2a:a1:7e:df:68,UTTetudiants,-84,2026-02-10 15:49:49
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 15:45:30
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-70,2026-02-10 15:45:30
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:45:34
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-70,2026-02-10 15:45:34
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:45:37
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-70,2026-02-10 15:45:37
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:45:41
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 15:45:41
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:45:47
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-70,2026-02-10 15:45:47
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 15:45:51
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-70,2026-02-10 15:45:51
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 15:45:54
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:45:54
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 15:46:01
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 15:46:01
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:46:04
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 15:46:04
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:46:08
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 15:46:08
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:46:11
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 15:46:11
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:46:21
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:46:21
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:46:25
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:46:25
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-85,2026-02-10 15:46:30
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-71,2026-02-10 15:46:30
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 15:46:35
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-71,2026-02-10 15:46:35
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-86,2026-02-10 15:46:52
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 15:46:52
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:46:55
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 15:46:55
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:46:59
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:46:59
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:47:02
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-74,2026-02-10 15:47:02
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:07
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-74,2026-02-10 15:47:07
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:10
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 15:47:10
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:14
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:47:14
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-88,2026-02-10 15:47:18
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:47:18
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-88,2026-02-10 15:47:24
