BSSID,SSID,RSSI(dBm),Time
e4:aa:5d:bf:25:57:,UTTetudiants,-85,2026-04-30 10:59:03
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:03
e4:aa:5d:bf:25:57:,UTTetudiants,-85,2026-04-30 10:59:03
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:07
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:07
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:07
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:10
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:10
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:10
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 10:59:12
e4:aa:5d:bf:25:57:,UTTetudiants,-75,2026-04-30 10:59:12
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 10:59:12
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:15
e4:aa:5d:bf:25:57:,UTTetudiants,-75,2026-04-30 10:59:15
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:15
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:18
e4:aa:5d:bf:25:57:,UTTetudiants,-75,2026-04-30 10:59:18
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:18
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 10:59:21
e4:aa:5d:bf:25:57:,UTTetudiants,-74,2026-04-30 10:59:21
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 10:59:21
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 10:59:25
e4:aa:5d:bf:25:57:,UTTetudiants,-74,2026-04-30 10:59:25
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 10:59:25
e4:aa:5d:bf:25:57:,UTTetudiants,-85,2026-04-30 10:59:35
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 10:59:35
e4:aa:5d:bf:25:57:,UTTetudiants,-85,2026-04-30 10:59:35
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:37
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 10:59:37
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:37
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:40
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 10:59:40
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:40
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:43
e4:aa:5d:bf:25:57:,UTTetudiants,-72,2026-04-30 10:59:43
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:43
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:46
e4:aa:5d:bf:25:57:,UTTetudiants,-72,2026-04-30 10:59:46
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:46
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:48
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:48
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:48
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:53
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 10:59:53
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:53
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:56
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 10:59:56
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 10:59:56
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:59
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 10:59:59
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 10:59:59
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 11:00:04
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:04
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 11:00:04
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 11:00:07
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 11:00:07
e4:aa:5d:bf:25:57:,UTTetudiants,-88,2026-04-30 11:00:07
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:10
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 11:00:10
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:10
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:13
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 11:00:13
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:13
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:16
e4:aa:5d:bf:25:57:,UTTetudiants,-77,2026-04-30 11:00:16
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:16
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:18
e4:aa:5d:bf:25:57:,UTTetudiants,-77,2026-04-30 11:00:18
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:18
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:24
e4:aa:5d:bf:25:57:,UTTetudiants,-77,2026-04-30 11:00:24
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:24
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:27
e4:aa:5d:bf:25:57:,UTTetudiants,-82,2026-04-30 11:00:27
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:27
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 11:00:30
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:30
e4:aa:5d:bf:25:57:,UTTetudiants,-84,2026-04-30 11:00:30
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:33
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:33
e4:aa:5d:bf:25:57:,UTTetudiants,-86,2026-04-30 11:00:33
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:38
e4:aa:5d:bf:25:57:,UTTetudiants,-78,2026-04-30 11:00:38
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:38
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:41
e4:aa:5d:bf:25:57:,UTTetudiants,-85,2026-04-30 11:00:41
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:41
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:45
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:45
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:45
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:51
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:51
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:51
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:54
e4:aa:5d:bf:25:57:,UTTetudiants,-81,2026-04-30 11:00:54
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:54
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:57
e4:aa:5d:bf:25:57:,UTTetudiants,-79,2026-04-30 11:00:57
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:57
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:59
e4:aa:5d:bf:25:57:,UTTetudiants,-79,2026-04-30 11:00:59
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:00:59
e4:aa:5d:bf:25:57:,UTTetudiants,-83,2026-04-30 11:01:02
