BSSID,SSID,RSSI(dBm),Time
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:14:14
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:14
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:14:14
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:14:18
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:18
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:14:18
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:14:22
70:61:7b:e9:ac:27:,UTTetudiants,-59,2026-04-28 15:14:22
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:14:22
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:27
70:61:7b:e9:ac:27:,UTTetudiants,-47,2026-04-28 15:14:27
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:27
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:31
70:61:7b:e9:ac:27:,UTTetudiants,-47,2026-04-28 15:14:31
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:31
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:14:35
70:61:7b:e9:ac:27:,UTTetudiants,-49,2026-04-28 15:14:35
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:14:35
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:14:39
70:61:7b:e9:ac:27:,UTTetudiants,-56,2026-04-28 15:14:39
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:14:39
70:61:7b:e9:ac:27:,UTTetudiants,-56,2026-04-28 15:14:44
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:14:44
70:61:7b:e9:ac:27:,UTTetudiants,-56,2026-04-28 15:14:44
70:61:7b:e9:ac:27:,UTTetudiants,-50,2026-04-28 15:14:48
70:61:7b:e9:ac:27:,UTTetudiants,-46,2026-04-28 15:14:48
70:61:7b:e9:ac:27:,UTTetudiants,-50,2026-04-28 15:14:48
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:14:53
70:61:7b:e9:ac:27:,UTTetudiants,-46,2026-04-28 15:14:53
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:14:53
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:57
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:14:57
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:14:57
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:02
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:02
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:02
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:08
70:61:7b:e9:ac:27:,UTTetudiants,-46,2026-04-28 15:15:08
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:08
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:12
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:12
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:12
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:19
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:19
70:61:7b:e9:ac:27:,UTTetudiants,-63,2026-04-28 15:15:19
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:28
70:61:7b:e9:ac:27:,UTTetudiants,-54,2026-04-28 15:15:28
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:28
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:31
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:15:31
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:31
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:34
70:61:7b:e9:ac:27:,UTTetudiants,-53,2026-04-28 15:15:34
70:61:7b:e9:ac:27:,UTTetudiants,-61,2026-04-28 15:15:34
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:44
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:44
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:44
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:48
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:48
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:48
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:51
70:61:7b:e9:ac:27:,UTTetudiants,-45,2026-04-28 15:15:51
70:61:7b:e9:ac:27:,UTTetudiants,-42,2026-04-28 15:15:51
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:15:57
70:61:7b:e9:ac:27:,UTTetudiants,-41,2026-04-28 15:15:57
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:15:57
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:16:00
70:61:7b:e9:ac:27:,UTTetudiants,-41,2026-04-28 15:16:00
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:16:00
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:16:07
70:61:7b:e9:ac:27:,UTTetudiants,-54,2026-04-28 15:16:07
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:16:07
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:16:10
70:61:7b:e9:ac:27:,UTTetudiants,-48,2026-04-28 15:16:10
70:61:7b:e9:ac:27:,UTTetudiants,-51,2026-04-28 15:16:10
70:61:7b:e9:ac:27:,UTTetudiants,-57,2026-04-28 15:16:14
70:61:7b:e9:ac:27:,UTTetudiants,-47,2026-04-28 15:16:14
70:61:7b:e9:ac:27:,UTTetudiants,-57,2026-04-28 15:16:14
70:61:7b:e9:ac:27:,UTTetudiants,-58,2026-04-28 15:16:23
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:16:23
70:61:7b:e9:ac:27:,UTTetudiants,-58,2026-04-28 15:16:23
70:61:7b:e9:ac:27:,UTTetudiants,-52,2026-04-28 15:16:27
70:61:7b:e9:ac:27:,UTTetudiants,-49,2026-04-28 15:16:27
70:61:7b:e9:ac:27:,UTTetudiants,-52,2026-04-28 15:16:27
70:61:7b:e9:ac:27:,UTTetudiants,-52,2026-04-28 15:16:30
70:61:7b:e9:ac:27:,UTTetudiants,-49,2026-04-28 15:16:30
70:61:7b:e9:ac:27:,UTTetudiants,-52,2026-04-28 15:16:30
70:61:7b:e9:ac:27:,UTTetudiants,-59,2026-04-28 15:16:35
70:61:7b:e9:ac:27:,UTTetudiants,-46,2026-04-28 15:16:35
70:61:7b:e9:ac:27:,UTTetudiants,-59,2026-04-28 15:16:35
70:61:7b:e9:ac:27:,UTTetudiants,-55,2026-04-28 15:16:40
70:61:7b:e9:ac:27:,UTTetudiants,-49,2026-04-28 15:16:40
