BSSID,SSID,RSSI(dBm),Time
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:27:52
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:27:52
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:27:56
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:27:56
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:28:01
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:28:01
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:05
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:05
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:08
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:08
70:61:7b:e9:ac:28:,UTTetudiants,-67,2026-04-28 15:28:12
70:61:7b:e9:ac:28:,UTTetudiants,-67,2026-04-28 15:28:12
70:61:7b:e9:ac:28:,UTTetudiants,-76,2026-04-28 15:28:18
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:28:18
70:61:7b:e9:ac:28:,UTTetudiants,-74,2026-04-28 15:28:23
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:28:23
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:27
70:61:7b:e9:ac:28:,UTTetudiants,-73,2026-04-28 15:28:27
70:61:7b:e9:ac:28:,UTTetudiants,-74,2026-04-28 15:28:31
70:61:7b:e9:ac:28:,UTTetudiants,-74,2026-04-28 15:28:31
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:28:35
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:28:35
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:28:35
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:40
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:28:40
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:40
70:61:7b:e9:ac:28:,UTTetudiants,-77,2026-04-28 15:28:51
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:28:51
70:61:7b:e9:ac:28:,UTTetudiants,-77,2026-04-28 15:28:51
70:61:7b:e9:ac:28:,UTTetudiants,-77,2026-04-28 15:28:55
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:28:55
70:61:7b:e9:ac:28:,UTTetudiants,-77,2026-04-28 15:28:55
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:58
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:28:58
70:61:7b:e9:ac:28:,UTTetudiants,-72,2026-04-28 15:28:58
70:61:7b:e9:ac:28:,UTTetudiants,-74,2026-04-28 15:29:02
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:02
70:61:7b:e9:ac:28:,UTTetudiants,-74,2026-04-28 15:29:02
70:61:7b:e9:ac:28:,UTTetudiants,-79,2026-04-28 15:29:05
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:05
70:61:7b:e9:ac:28:,UTTetudiants,-78,2026-04-28 15:29:05
70:61:7b:e9:ac:28:,UTTetudiants,-85,2026-04-28 15:29:10
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:10
70:61:7b:e9:ac:28:,UTTetudiants,-85,2026-04-28 15:29:10
70:61:7b:e9:ac:28:,UTTetudiants,-83,2026-04-28 15:29:15
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:15
70:61:7b:e9:ac:28:,UTTetudiants,-83,2026-04-28 15:29:15
70:61:7b:e9:ac:28:,UTTetudiants,-83,2026-04-28 15:29:20
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:20
70:61:7b:e9:ac:28:,UTTetudiants,-83,2026-04-28 15:29:20
70:61:7b:e9:ac:28:,UTTetudiants,-84,2026-04-28 15:29:25
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:25
70:61:7b:e9:ac:28:,UTTetudiants,-84,2026-04-28 15:29:25
70:61:7b:e9:ac:28:,UTTetudiants,-84,2026-04-28 15:29:29
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:29
70:61:7b:e9:ac:28:,UTTetudiants,-84,2026-04-28 15:29:29
70:61:7b:e9:ac:28:,UTTetudiants,-80,2026-04-28 15:29:33
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:33
70:61:7b:e9:ac:28:,UTTetudiants,-80,2026-04-28 15:29:33
70:61:7b:e9:ac:28:,UTTetudiants,-66,2026-04-28 15:29:40
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:40
70:61:7b:e9:ac:28:,UTTetudiants,-66,2026-04-28 15:29:40
70:61:7b:e9:ac:28:,UTTetudiants,-66,2026-04-28 15:29:45
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:45
70:61:7b:e9:ac:28:,UTTetudiants,-66,2026-04-28 15:29:45
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:29:49
70:61:7b:e9:ac:28:,UTTetudiants,-63,2026-04-28 15:29:49
70:61:7b:e9:ac:28:,UTTetudiants,-75,2026-04-28 15:29:49
70:61:7b:e9:ac:27:,UTTpersonnels,-79,2026-04-28 15:27:52
70:61:7b:e9:ac:27:,UTTpersonnels,-79,2026-04-28 15:27:56
70:61:7b:e9:ac:27:,UTTpersonnels,-71,2026-04-28 15:28:01
70:61:7b:e9:ac:27:,UTTpersonnels,-80,2026-04-28 15:28:05
70:61:7b:e9:ac:27:,UTTpersonnels,-80,2026-04-28 15:28:08
70:61:7b:e9:ac:27:,UTTpersonnels,-68,2026-04-28 15:28:12
70:61:7b:e9:ac:27:,UTTpersonnels,-76,2026-04-28 15:28:18
70:61:7b:e9:ac:27:,UTTpersonnels,-77,2026-04-28 15:28:23
70:61:7b:e9:ac:27:,UTTpersonnels,-77,2026-04-28 15:28:27
70:61:7b:e9:ac:27:,UTTpersonnels,-78,2026-04-28 15:28:31
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:35
70:61:7b:e9:ac:27:,UTTpersonnels,-81,2026-04-28 15:28:35
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:35
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:40
70:61:7b:e9:ac:27:,UTTpersonnels,-70,2026-04-28 15:28:40
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:40
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:51
70:61:7b:e9:ac:27:,UTTpersonnels,-81,2026-04-28 15:28:51
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:51
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:55
70:61:7b:e9:ac:27:,UTTpersonnels,-81,2026-04-28 15:28:55
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:55
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:58
70:61:7b:e9:ac:27:,UTTpersonnels,-81,2026-04-28 15:28:58
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:28:58
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:29:02
70:61:7b:e9:ac:27:,UTTpersonnels,-73,2026-04-28 15:29:02
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:29:02
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:29:05
70:61:7b:e9:ac:27:,UTTpersonnels,-82,2026-04-28 15:29:05
70:61:7b:e9:ac:27:,UTTpersonnels,-63,2026-04-28 15:29:05
70:61:7b:e9:ac:27:,UTTpersonnels,-70,2026-04-28 15:29:10
70:61:7b:e9:ac:27:,UTTpersonnels,-82,2026-04-28 15:29:10
70:61:7b:e9:ac:27:,UTTpersonnels,-70,2026-04-28 15:29:10
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:15
70:61:7b:e9:ac:27:,UTTpersonnels,-83,2026-04-28 15:29:15
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:15
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:20
70:61:7b:e9:ac:27:,UTTpersonnels,-83,2026-04-28 15:29:20
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:20
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:25
70:61:7b:e9:ac:27:,UTTpersonnels,-84,2026-04-28 15:29:25
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:25
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:29
70:61:7b:e9:ac:27:,UTTpersonnels,-84,2026-04-28 15:29:29
70:61:7b:e9:ac:27:,UTTpersonnels,-72,2026-04-28 15:29:29
70:61:7b:e9:ac:27:,UTTpersonnels,-69,2026-04-28 15:29:33
70:61:7b:e9:ac:27:,UTTpersonnels,-80,2026-04-28 15:29:33
