BSSID,SSID,RSSI(dBm),Time
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:36
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:36
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:40
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:40
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:43
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:43
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:51
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:24:51
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:06
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:06
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:09
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:09
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:12
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:12
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:16
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:16
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:19
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:19
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:22
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:22
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:25
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:25
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:29
84:b2:61:08:fc:c7:,UTTetudiants,-79,2026-04-28 15:25:29
