BSSID,SSID,RSSI(dBm),Time
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:04:54
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:04:54
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:04:58
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:04:58
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:01
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:01
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:06
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:06
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:10
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:10
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:13
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:13
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:18
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:18
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:21
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:21
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:25
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:25
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:32
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:32
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:36
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:36
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:39
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:39
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:43
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:43
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:49
84:b2:61:1f:b5:37:,UTTetudiants,-82,2026-04-28 15:05:49
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:14
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:14
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:17
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:17
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:21
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:21
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:26
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:26
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:30
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:30
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:33
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:33
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:37
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:37
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:41
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:41
84:b2:61:1f:b5:37:,UTTetudiants,-84,2026-04-28 15:07:45
