Room,BSSID,SSID,RSSI(dBm),Time
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-76,2026-02-10 16:34:04
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:15
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-85,2026-02-10 16:34:15
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:19
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 16:34:19
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:23
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 16:34:23
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:37
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 16:34:37
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:43
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-75,2026-02-10 16:34:43
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:47
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:53
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-77,2026-02-10 16:34:53
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:34:57
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-77,2026-02-10 16:34:57
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:01
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:08
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 16:35:08
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:12
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-86,2026-02-10 16:35:12
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:16
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 16:35:16
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:23
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 16:35:23
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:27
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 16:35:27
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:34
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 16:35:34
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:38
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-79,2026-02-10 16:35:38
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:51
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-84,2026-02-10 16:35:51
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:35:55
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:35:55
